radius_m,temperature_kelvin,sample_depth_m,t_obs_s,regime,top_to_bottom_ratio,bottom_mass_fraction,used_homogeneous_short_circuit,used_equilibrated_short_circuit,used_method_c_fallback
1.4265417500090148e-08,283.15,0.002,3600.0,homogeneous,0.9659570689202067,0.05069654227905865,False,False,False
1.4265417500090148e-08,283.15,0.002,14400.0,stratified,0.9330273083318855,0.05156868711061275,False,False,False
1.4265417500090148e-08,283.15,0.002,86400.0,stratified,0.8678659517584909,0.05342640238878105,False,False,False
1.4265417500090148e-08,283.15,0.002,604800.0,stratified,0.8580007005716184,0.053720504819089944,False,False,False
1.4265417500090148e-08,283.15,0.01,60.0,homogeneous,0.9982622255570114,0.0500051400214729,False,False,False
1.4265417500090148e-08,283.15,0.01,600.0,homogeneous,0.9883444200022771,0.050051398075233976,False,False,False
1.4265417500090148e-08,283.15,0.01,3600.0,homogeneous,0.9669795542473886,0.05030088040701052,False,False,False
1.4265417500090148e-08,283.15,0.01,14400.0,stratified,0.9335101672589016,0.05099639718870667,False,False,False
1.4265417500090148e-08,283.15,0.01,86400.0,stratified,0.8439361612220487,0.05345788149187704,False,False,False
1.4265417500090148e-08,283.15,0.01,604800.0,stratified,0.639358121531128,0.061046941488782716,False,False,False
1.4265417500090148e-08,288.15,0.0001,60.0,homogeneous,0.9925018091841292,0.050178954800609,True,False,False
1.4265417500090148e-08,288.15,0.0001,600.0,homogeneous,0.9925018091841292,0.050178954800609,True,False,False
1.4265417500090148e-08,288.15,0.0001,3600.0,homogeneous,0.9925018091841292,0.050178954800609,True,False,False
1.4265417500090148e-08,288.15,0.0001,14400.0,homogeneous,0.9925018091841292,0.050178954800609,True,False,False
1.4265417500090148e-08,288.15,0.0001,86400.0,homogeneous,0.9925018091841292,0.050178954800609,True,False,False
1.4265417500090148e-08,288.15,0.0001,604800.0,homogeneous,0.9925018091841292,0.050178954800609,True,False,False
1.4265417500090148e-08,288.15,0.0005,60.0,homogeneous,0.9630670746593712,0.05089880518230575,True,False,False
1.4265417500090148e-08,288.15,0.0005,600.0,homogeneous,0.9630670746593712,0.05089880518230575,True,False,False
1.4265417500090148e-08,288.15,0.0005,3600.0,homogeneous,0.9630670746593712,0.05089880518230575,True,False,False
1.4265417500090148e-08,288.15,0.0005,14400.0,homogeneous,0.9630670746593712,0.05089880518230575,True,False,False
1.4265417500090148e-08,288.15,0.0005,86400.0,homogeneous,0.9630670746593712,0.05089880518230575,True,False,False
1.4265417500090148e-08,288.15,0.0005,604800.0,homogeneous,0.9630670746593712,0.05089880518230575,True,False,False
1.4265417500090148e-08,288.15,0.001,60.0,homogeneous,0.9953411751060237,0.05005390978340204,False,False,False
1.4265417500090148e-08,288.15,0.001,600.0,homogeneous,0.9851217793615917,0.0502917176177598,False,False,False
1.4265417500090148e-08,288.15,0.001,3600.0,homogeneous,0.9639245948415176,0.05083380159308302,False,False,False
1.4265417500090148e-08,288.15,0.001,14400.0,stratified,0.9364314962458095,0.051565078960154546,False,False,False
1.4265417500090148e-08,288.15,0.001,86400.0,stratified,0.9274990398041636,0.05180764553411509,False,False,False
1.4265417500090148e-08,288.15,0.001,604800.0,stratified,0.9274981902928059,0.05180766871256958,False,False,False
1.4265417500090148e-08,288.15,0.002,60.0,homogeneous,0.9955671600304108,0.05002930911169422,False,False,False
1.4265417500090148e-08,288.15,0.002,600.0,homogeneous,0.9851954122003748,0.05022607393250307,False,False,False
1.4265417500090148e-08,288.15,0.002,3600.0,homogeneous,0.9639283225683914,0.050751295023871164,False,False,False
1.4265417500090148e-08,288.15,0.002,14400.0,stratified,0.9291502293171682,0.051677768672320774,False,False,False
1.4265417500090148e-08,288.15,0.002,86400.0,stratified,0.8668112407512224,0.05346016389876967,False,False,False
1.4265417500090148e-08,288.15,0.002,604800.0,stratified,0.8602528933738655,0.05365542783021239,False,False,False
1.4265417500090148e-08,288.15,0.01,60.0,homogeneous,0.9980309671035433,0.050005881539242084,False,False,False
1.4265417500090148e-08,288.15,0.01,600.0,homogeneous,0.9873296350344607,0.050058810399620464,False,False,False
1.4265417500090148e-08,288.15,0.01,3600.0,homogeneous,0.9648600714514474,0.050340986876736764,False,False,False
1.4265417500090148e-08,288.15,0.01,14400.0,stratified,0.929554480941902,0.05110084246318493,False,False,False
1.4265417500090148e-08,288.15,0.01,86400.0,stratified,0.8352865081616317,0.053737209295026,False,False,False
1.4265417500090148e-08,288.15,0.01,604800.0,stratified,0.6235962218380973,0.061778422460066686,False,False,False
1.4265417500090148e-08,293.15,0.0001,60.0,homogeneous,0.9926266066986887,0.05017596197107014,True,False,False
1.4265417500090148e-08,293.15,0.0001,600.0,homogeneous,0.9926266066986887,0.05017596197107014,True,False,False
1.4265417500090148e-08,293.15,0.0001,3600.0,homogeneous,0.9926266066986887,0.05017596197107014,True,False,False
1.4265417500090148e-08,293.15,0.0001,14400.0,homogeneous,0.9926266066986887,0.05017596197107014,True,False,False
1.4265417500090148e-08,293.15,0.0001,86400.0,homogeneous,0.9926266066986887,0.05017596197107014,True,False,False
1.4265417500090148e-08,293.15,0.0001,604800.0,homogeneous,0.9926266066986887,0.05017596197107014,True,False,False
1.4265417500090148e-08,293.15,0.0005,60.0,homogeneous,0.9636727088507382,0.05088370755648016,True,False,False
1.4265417500090148e-08,293.15,0.0005,600.0,homogeneous,0.9636727088507382,0.05088370755648016,True,False,False
1.4265417500090148e-08,293.15,0.0005,3600.0,homogeneous,0.9636727088507382,0.05088370755648016,True,False,False
1.4265417500090148e-08,293.15,0.0005,14400.0,homogeneous,0.9636727088507382,0.05088370755648016,True,False,False
1.4265417500090148e-08,293.15,0.0005,86400.0,homogeneous,0.9636727088507382,0.05088370755648016,True,False,False
1.4265417500090148e-08,293.15,0.0005,604800.0,homogeneous,0.9636727088507382,0.05088370755648016,True,False,False
1.4265417500090148e-08,293.15,0.001,60.0,homogeneous,0.9950693552906399,0.0500599161177009,False,False,False
1.4265417500090148e-08,293.15,0.001,600.0,homogeneous,0.9842895940188803,0.05031363597921616,False,False,False
1.4265417500090148e-08,293.15,0.001,3600.0,homogeneous,0.9619716971880634,0.05088633713430025,False,False,False
1.4265417500090148e-08,293.15,0.001,14400.0,stratified,0.9352746164506257,0.05159770652783314,False,False,False
1.4265417500090148e-08,293.15,0.001,86400.0,stratified,0.928665241555535,0.0517771366216285,False,False,False
1.4265417500090148e-08,293.15,0.001,604800.0,stratified,0.9286650897838075,0.0517771407563227,False,False,False
1.4265417500090148e-08,293.15,0.002,60.0,homogeneous,0.9952774866740077,0.050033182872434495,False,False,False
1.4265417500090148e-08,293.15,0.002,600.0,homogeneous,0.9843569833620788,0.0502472285281768,False,False,False
1.4265417500090148e-08,293.15,0.002,3600.0,homogeneous,0.9619366125305437,0.050805323434784305,False,False,False
1.4265417500090148e-08,293.15,0.002,14400.0,stratified,0.9253891028786029,0.051784172846952095,False,False,False
1.4265417500090148e-08,293.15,0.002,86400.0,stratified,0.8666321437640296,0.053467819200753934,False,False,False
1.4265417500090148e-08,293.15,0.002,604800.0,stratified,0.8624188490018142,0.053593048515222896,False,False,False
1.4265417500090148e-08,293.15,0.01,60.0,homogeneous,0.9977898055244785,0.050006671960421314,False,False,False
1.4265417500090148e-08,293.15,0.01,600.0,homogeneous,0.9863416140226313,0.050066708796682485,False,False,False
1.4265417500090148e-08,293.15,0.01,3600.0,homogeneous,0.9627895190375324,0.05038247574912523,False,False,False
1.4265417500090148e-08,293.15,0.01,14400.0,stratified,0.9256837697693256,0.051205391747227526,False,False,False
1.4265417500090148e-08,293.15,0.01,86400.0,stratified,0.8268634919474156,0.05401377967389144,False,False,False
1.4265417500090148e-08,293.15,0.01,604800.0,stratified,0.6092827941450273,0.06245978727759188,False,False,False
1.4265417500090148e-08,298.15,0.0001,60.0,homogeneous,0.992746474435631,0.050173087825129276,True,False,False
1.4265417500090148e-08,298.15,0.0001,600.0,homogeneous,0.992746474435631,0.050173087825129276,True,False,False
1.4265417500090148e-08,298.15,0.0001,3600.0,homogeneous,0.992746474435631,0.050173087825129276,True,False,False
1.4265417500090148e-08,298.15,0.0001,14400.0,homogeneous,0.992746474435631,0.050173087825129276,True,False,False
1.4265417500090148e-08,298.15,0.0001,86400.0,homogeneous,0.992746474435631,0.050173087825129276,True,False,False
1.4265417500090148e-08,298.15,0.0001,604800.0,homogeneous,0.992746474435631,0.050173087825129276,True,False,False
1.4265417500090148e-08,298.15,0.0005,60.0,homogeneous,0.9642547059868495,0.05086921074987606,True,False,False
1.4265417500090148e-08,298.15,0.0005,600.0,homogeneous,0.9642547059868495,0.05086921074987606,True,False,False
1.4265417500090148e-08,298.15,0.0005,3600.0,homogeneous,0.9642547059868495,0.05086921074987606,True,False,False
1.4265417500090148e-08,298.15,0.0005,14400.0,homogeneous,0.9642547059868495,0.05086921074987606,True,False,False
1.4265417500090148e-08,298.15,0.0005,86400.0,homogeneous,0.9642547059868495,0.05086921074987606,True,False,False
1.4265417500090148e-08,298.15,0.0005,604800.0,homogeneous,0.9642547059868495,0.05086921074987606,True,False,False
1.4265417500090148e-08,298.15,0.001,60.0,homogeneous,0.9948031369220832,0.050065988229118494,False,False,False
1.4265417500090148e-08,298.15,0.001,600.0,homogeneous,0.9834730736747544,0.050335229656528944,False,False,False
1.4265417500090148e-08,298.15,0.001,3600.0,homogeneous,0.9600896048620109,0.05093710546570915,False,False,False
1.4265417500090148e-08,298.15,0.001,14400.0,stratified,0.9345667489113852,0.05161814110384044,False,False,False
1.4265417500090148e-08,298.15,0.001,86400.0,stratified,0.9297871615772475,0.051747832228742414,False,False,False
1.4265417500090148e-08,298.15,0.001,604800.0,stratified,0.9297871380177093,0.051747832869631895,False,False,False
1.4265417500090148e-08,298.15,0.002,60.0,homogeneous,0.9949954574914714,0.05003724931161826,False,False,False
1.4265417500090148e-08,298.15,0.002,600.0,homogeneous,0.9835350227893901,0.05026827101621867,False,False,False
1.4265417500090148e-08,298.15,0.002,3600.0,homogeneous,0.9599845775137215,0.05085852100571485,False,False,False
1.4265417500090148e-08,298.15,0.002,14400.0,stratified,0.9217715620452426,0.05188704835534226,False,False,False
1.4265417500090148e-08,298.15,0.002,86400.0,stratified,0.8671190445912221,0.05345561696930691,False,False,False
1.4265417500090148e-08,298.15,0.002,604800.0,stratified,0.8645041220245518,0.05353318250472042,False,False,False
1.4265417500090148e-08,298.15,0.01,60.0,homogeneous,0.9975402260365508,0.05000750945782358,False,False,False
1.4265417500090148e-08,298.15,0.01,600.0,homogeneous,0.9853821596542528,0.05007507272426363,False,False,False
1.4265417500090148e-08,298.15,0.01,3600.0,homogeneous,0.9607685888405637,0.05042502833650744,False,False,False
1.4265417500090148e-08,298.15,0.01,14400.0,stratified,0.9219017103230726,0.05130957934384003,False,False,False
1.4265417500090148e-08,298.15,0.01,86400.0,stratified,0.8186739253668506,0.054287002967291935,False,False,False
1.4265417500090148e-08,298.15,0.01,604800.0,stratified,0.5965286873126355,0.06308029844851709,False,False,False
1.4265417500090148e-08,303.15,0.0001,60.0,homogeneous,0.9928617271819449,0.05017032476091386,True,False,False
1.4265417500090148e-08,303.15,0.0001,600.0,homogeneous,0.9928617271819449,0.05017032476091386,True,False,False
1.4265417500090148e-08,303.15,0.0001,3600.0,homogeneous,0.9928617271819449,0.05017032476091386,True,False,False
1.4265417500090148e-08,303.15,0.0001,14400.0,homogeneous,0.9928617271819449,0.05017032476091386,True,False,False
1.4265417500090148e-08,303.15,0.0001,86400.0,homogeneous,0.9928617271819449,0.05017032476091386,True,False,False
1.4265417500090148e-08,303.15,0.0001,604800.0,homogeneous,0.9928617271819449,0.05017032476091386,True,False,False
1.4265417500090148e-08,303.15,0.0005,60.0,homogeneous,0.9648145609589217,0.05085527617211907,True,False,False
1.4265417500090148e-08,303.15,0.0005,600.0,homogeneous,0.9648145609589217,0.05085527617211907,True,False,False
1.4265417500090148e-08,303.15,0.0005,3600.0,homogeneous,0.9648145609589217,0.05085527617211907,True,False,False
1.4265417500090148e-08,303.15,0.0005,14400.0,homogeneous,0.9648145609589217,0.05085527617211907,True,False,False
1.4265417500090148e-08,303.15,0.0005,86400.0,homogeneous,0.9648145609589217,0.05085527617211907,True,False,False
1.4265417500090148e-08,303.15,0.0005,604800.0,homogeneous,0.9648145609589217,0.05085527617211907,True,False,False
1.4265417500090148e-08,303.15,0.001,60.0,homogeneous,0.9945426861356111,0.05007209080591656,False,False,False
1.4265417500090148e-08,303.15,0.001,600.0,homogeneous,0.9826730872359566,0.05035646080659893,False,False,False
1.4265417500090148e-08,303.15,0.001,3600.0,homogeneous,0.9582942096374704,0.050985664275855457,False,False,False
1.4265417500090148e-08,303.15,0.001,14400.0,stratified,0.934245038031494,0.051628070386259536,False,False,False
1.4265417500090148e-08,303.15,0.001,86400.0,stratified,0.9308671402155063,0.05171966633973285,False,False,False
1.4265417500090148e-08,303.15,0.001,604800.0,stratified,0.9308671370384695,0.05171966642603567,False,False,False
1.4265417500090148e-08,303.15,0.002,60.0,homogeneous,0.9947209666666621,0.05004148554012025,False,False,False
1.4265417500090148e-08,303.15,0.002,600.0,homogeneous,0.9827302671821272,0.05028912749716379,False,False,False
1.4265417500090148e-08,303.15,0.002,3600.0,homogeneous,0.9580741944640682,0.050910804641583735,False,False,False
1.4265417500090148e-08,303.15,0.002,14400.0,stratified,0.9183272626458614,0.05198548099216345,False,False,False
1.4265417500090148e-08,303.15,0.002,86400.0,stratified,0.8680812354906791,0.053429270076440175,False,False,False
1.4265417500090148e-08,303.15,0.002,604800.0,stratified,0.866513626817932,0.05347566682572279,False,False,False
1.4265417500090148e-08,303.15,0.01,60.0,homogeneous,0.9972837155961222,0.05000839207528526,False,False,False
1.4265417500090148e-08,303.15,0.01,600.0,homogeneous,0.9844519318482066,0.05008387920474424,False,False,False
1.4265417500090148e-08,303.15,0.01,3600.0,homogeneous,0.9587976774619766,0.050468353408437375,False,False,False
1.4265417500090148e-08,303.15,0.01,14400.0,stratified,0.9182108698195617,0.05141302803630389,False,False,False
1.4265417500090148e-08,303.15,0.01,86400.0,stratified,0.8107216551863599,0.05455640515243844,False,False,False
1.4265417500090148e-08,303.15,0.01,604800.0,stratified,0.5853940147316139,0.06363198743246705,False,False,False
1.4265417500090148e-08,308.15,0.0001,60.0,homogeneous,0.992972645841597,0.05016766599536153,True,False,False
1.4265417500090148e-08,308.15,0.0001,600.0,homogeneous,0.992972645841597,0.05016766599536153,True,False,False
1.4265417500090148e-08,308.15,0.0001,3600.0,homogeneous,0.992972645841597,0.05016766599536153,True,False,False
1.4265417500090148e-08,308.15,0.0001,14400.0,homogeneous,0.992972645841597,0.05016766599536153,True,False,False
1.4265417500090148e-08,308.15,0.0001,86400.0,homogeneous,0.992972645841597,0.05016766599536153,True,False,False
1.4265417500090148e-08,308.15,0.0001,604800.0,homogeneous,0.992972645841597,0.05016766599536153,True,False,False
1.4265417500090148e-08,308.15,0.0005,60.0,homogeneous,0.9653536080813255,0.0508418693920229,True,False,False
1.4265417500090148e-08,308.15,0.0005,600.0,homogeneous,0.9653536080813255,0.0508418693920229,True,False,False
1.4265417500090148e-08,308.15,0.0005,3600.0,homogeneous,0.9653536080813255,0.0508418693920229,True,False,False
1.4265417500090148e-08,308.15,0.0005,14400.0,homogeneous,0.9653536080813255,0.0508418693920229,True,False,False
1.4265417500090148e-08,308.15,0.0005,86400.0,homogeneous,0.9653536080813255,0.0508418693920229,True,False,False
1.4265417500090148e-08,308.15,0.0005,604800.0,homogeneous,0.9653536080813255,0.0508418693920229,True,False,False
1.4265417500090148e-08,308.15,0.001,60.0,homogeneous,0.9942881184489217,0.050078194128929984,False,False,False
1.4265417500090148e-08,308.15,0.001,600.0,homogeneous,0.9818902724871592,0.05037730051367731,False,False,False
1.4265417500090148e-08,308.15,0.001,3600.0,homogeneous,0.9566012350339631,0.05103157600511996,False,False,False
1.4265417500090148e-08,308.15,0.001,14400.0,stratified,0.9342406999100251,0.051629356924737003,False,False,False
1.4265417500090148e-08,308.15,0.001,86400.0,stratified,0.9319075890078997,0.0516925712693849,False,False,False
1.4265417500090148e-08,308.15,0.001,604800.0,stratified,0.931907588635342,0.05169257127949292,False,False,False
1.4265417500090148e-08,308.15,0.002,60.0,homogeneous,0.9944538918856787,0.05004586769029866,False,False,False
1.4265417500090148e-08,308.15,0.002,600.0,homogeneous,0.9819432479976841,0.05030973913691096,False,False,False
1.4265417500090148e-08,308.15,0.002,3600.0,homogeneous,0.9562068793076131,0.05096211067104044,False,False,False
1.4265417500090148e-08,308.15,0.002,14400.0,stratified,0.915085348361021,0.05207856692998912,False,False,False
1.4265417500090148e-08,308.15,0.002,86400.0,stratified,0.8693594708227474,0.05339355259234037,False,False,False
1.4265417500090148e-08,308.15,0.002,604800.0,stratified,0.8684517537566204,0.05342035609813475,False,False,False
1.4265417500090148e-08,308.15,0.01,60.0,homogeneous,0.9970217332961696,0.050009317768477564,False,False,False
1.4265417500090148e-08,308.15,0.01,600.0,homogeneous,0.9835508577556742,0.05009310298183998,False,False,False
1.4265417500090148e-08,308.15,0.01,3600.0,homogeneous,0.9568769079352675,0.05051219111626346,False,False,False
1.4265417500090148e-08,308.15,0.01,14400.0,stratified,0.9146128620753101,0.051515434667679806,False,False,False
1.4265417500090148e-08,308.15,0.01,86400.0,stratified,0.8030080950119285,0.05482160921095579,False,False,False
1.4265417500090148e-08,308.15,0.01,604800.0,stratified,0.5758889371423079,0.0641099806863604,False,False,False
1.8540144174189158e-08,278.15,0.0001,60.0,homogeneous,0.9830349360125696,0.050407419735768774,True,False,False
1.8540144174189158e-08,278.15,0.0001,600.0,homogeneous,0.9830349360125696,0.050407419735768774,True,False,False
1.8540144174189158e-08,278.15,0.0001,3600.0,homogeneous,0.9830349360125696,0.050407419735768774,True,False,False
1.8540144174189158e-08,278.15,0.0001,14400.0,homogeneous,0.9830349360125696,0.050407419735768774,True,False,False
1.8540144174189158e-08,278.15,0.0001,86400.0,homogeneous,0.9830349360125696,0.050407419735768774,True,False,False
1.8540144174189158e-08,278.15,0.0001,604800.0,homogeneous,0.9830349360125696,0.050407419735768774,True,False,False
1.8540144174189158e-08,278.15,0.0005,60.0,homogeneous,0.9919994706417496,0.050118500959328356,False,False,False
1.8540144174189158e-08,278.15,0.0005,600.0,homogeneous,0.974752514946912,0.05054239368540926,False,False,False
1.8540144174189158e-08,278.15,0.0005,3600.0,stratified,0.9407829928376198,0.051436285920252754,False,False,False
1.8540144174189158e-08,278.15,0.0005,14400.0,stratified,0.9189972907763915,0.0520304823642856,False,False,False
1.8540144174189158e-08,278.15,0.0005,86400.0,stratified,0.9180043990753703,0.05205789866548353,False,False,False
1.8540144174189158e-08,278.15,0.0005,604800.0,stratified,0.9180043990744395,0.05205789866550995,False,True,False
1.8540144174189158e-08,278.15,0.001,60.0,homogeneous,0.9921746159136698,0.05007290332567273,False,False,False
1.8540144174189158e-08,278.15,0.001,600.0,homogeneous,0.9748078774406155,0.05045688882277064,False,False,False
1.8540144174189158e-08,278.15,0.001,3600.0,stratified,0.9392694437394935,0.05137896086551013,False,False,False
1.8540144174189158e-08,278.15,0.001,14400.0,stratified,0.8850711980777426,0.05290172306449488,False,False,False
1.8540144174189158e-08,278.15,0.001,86400.0,stratified,0.842958996020632,0.054160593960697806,False,False,False
1.8540144174189158e-08,278.15,0.001,604800.0,stratified,0.8427320767200897,0.05416754375957017,False,False,False
1.8540144174189158e-08,278.15,0.002,60.0,homogeneous,0.9928310210592848,0.05003756031483771,False,False,False
1.8540144174189158e-08,278.15,0.002,600.0,homogeneous,0.9750281185740326,0.05032694339707449,False,False,False
1.8540144174189158e-08,278.15,0.002,3600.0,stratified,0.9393562040537586,0.051197238705837436,False,False,False
1.8540144174189158e-08,278.15,0.002,14400.0,stratified,0.8822251172743353,0.05278503308010021,False,False,False
1.8540144174189158e-08,278.15,0.002,86400.0,stratified,0.7527920374772055,0.05698436969170576,False,False,False
1.8540144174189158e-08,278.15,0.002,604800.0,stratified,0.7102008164302699,0.05853992881159373,False,False,False
1.8540144174189158e-08,278.15,0.01,60.0,homogeneous,0.9974068683852285,0.05000751493679142,False,False,False
1.8540144174189158e-08,278.15,0.01,600.0,homogeneous,0.9807801816021844,0.05007514899630852,False,False,False
1.8540144174189158e-08,278.15,0.01,3600.0,stratified,0.9420794189995033,0.05044723539959728,False,False,False
1.8540144174189158e-08,278.15,0.01,14400.0,stratified,0.8835286497805523,0.051588094436842376,False,False,False
1.8540144174189158e-08,278.15,0.01,86400.0,stratified,0.7360192745804978,0.05600266442342032,False,False,False
1.8540144174189158e-08,278.15,0.01,604800.0,stratified,0.443702828004317,0.07080221701707505,False,False,False
1.8540144174189158e-08,283.15,0.0001,60.0,homogeneous,0.983330263601556,0.050400249456075005,True,False,False
1.8540144174189158e-08,283.15,0.0001,600.0,homogeneous,0.983330263601556,0.050400249456075005,True,False,False
1.8540144174189158e-08,283.15,0.0001,3600.0,homogeneous,0.983330263601556,0.050400249456075005,True,False,False
1.8540144174189158e-08,283.15,0.0001,14400.0,homogeneous,0.983330263601556,0.050400249456075005,True,False,False
1.8540144174189158e-08,283.15,0.0001,86400.0,homogeneous,0.983330263601556,0.050400249456075005,True,False,False
1.8540144174189158e-08,283.15,0.0001,604800.0,homogeneous,0.983330263601556,0.050400249456075005,True,False,False
1.8540144174189158e-08,283.15,0.0005,60.0,homogeneous,0.991469256223274,0.05013155603962902,False,False,False
1.8540144174189158e-08,283.15,0.0005,600.0,homogeneous,0.9731214011886307,0.05058575737800165,False,False,False
1.8540144174189158e-08,283.15,0.0005,3600.0,stratified,0.9380056179671798,0.051512911954921574,False,False,False
1.8540144174189158e-08,283.15,0.0005,14400.0,stratified,0.9198537797058084,0.05200837764070197,False,False,False
1.8540144174189158e-08,283.15,0.0005,86400.0,stratified,0.919384182041141,0.05202132446243725,False,False,False
1.8540144174189158e-08,283.15,0.0005,604800.0,stratified,0.9193841820411986,0.052021324462436715,False,True,False
1.8540144174189158e-08,283.15,0.001,60.0,homogeneous,0.9916283101837573,0.05008322309812275,False,False,False
1.8540144174189158e-08,283.15,0.001,600.0,homogeneous,0.9731714776769346,0.050500012949983936,False,False,False
1.8540144174189158e-08,283.15,0.001,3600.0,stratified,0.9354271087718011,0.05148623715420335,False,False,False
1.8540144174189158e-08,283.15,0.001,14400.0,stratified,0.8798527872291096,0.0530576074692317,False,False,False
1.8540144174189158e-08,283.15,0.001,86400.0,stratified,0.8453417826106596,0.054090328214722025,False,False,False
1.8540144174189158e-08,283.15,0.001,604800.0,stratified,0.8452672741875902,0.054092602149500554,False,False,False
1.8540144174189158e-08,283.15,0.002,60.0,homogeneous,0.9922312690240463,0.05004337815466207,False,False,False
1.8540144174189158e-08,283.15,0.002,600.0,homogeneous,0.9733708982166629,0.050366432206023506,False,False,False
1.8540144174189158e-08,283.15,0.002,3600.0,stratified,0.9355036878113143,0.051304570480600664,False,False,False
1.8540144174189158e-08,283.15,0.002,14400.0,stratified,0.8750215211282123,0.0530041804344608,False,False,False
1.8540144174189158e-08,283.15,0.002,86400.0,stratified,0.7462210758429376,0.05722375601774644,False,False,False
1.8540144174189158e-08,283.15,0.002,604800.0,stratified,0.7144772634168329,0.05838309825060925,False,False,False
1.8540144174189158e-08,283.15,0.01,60.0,homogeneous,0.9970256324109662,0.050008682047837295,False,False,False
1.8540144174189158e-08,283.15,0.01,600.0,homogeneous,0.9787790743373391,0.05008681949923954,False,False,False
1.8540144174189158e-08,283.15,0.01,3600.0,stratified,0.9379706822307114,0.050514335127794824,False,False,False
1.8540144174189158e-08,283.15,0.01,14400.0,stratified,0.8761907111613345,0.051783289721199055,False,False,False
1.8540144174189158e-08,283.15,0.01,86400.0,stratified,0.7213410020074538,0.05656471747265911,False,False,False
1.8540144174189158e-08,283.15,0.01,604800.0,stratified,0.4210068318578913,0.07254024007436737,False,False,False
1.8540144174189158e-08,288.15,0.0001,60.0,homogeneous,0.9836132511842695,0.05039338140243306,True,False,False
1.8540144174189158e-08,288.15,0.0001,600.0,homogeneous,0.9836132511842695,0.05039338140243306,True,False,False
1.8540144174189158e-08,288.15,0.0001,3600.0,homogeneous,0.9836132511842695,0.05039338140243306,True,False,False
1.8540144174189158e-08,288.15,0.0001,14400.0,homogeneous,0.9836132511842695,0.05039338140243306,True,False,False
1.8540144174189158e-08,288.15,0.0001,86400.0,homogeneous,0.9836132511842695,0.05039338140243306,True,False,False
1.8540144174189158e-08,288.15,0.0001,604800.0,homogeneous,0.9836132511842695,0.05039338140243306,True,False,False
1.8540144174189158e-08,288.15,0.0005,60.0,homogeneous,0.9909474133540513,0.0501446233515944,False,False,False
1.8540144174189158e-08,288.15,0.0005,600.0,homogeneous,0.9715159738028419,0.050628580696624,False,False,False
1.8540144174189158e-08,288.15,0.0005,3600.0,stratified,0.9356718600542838,0.05157764438454218,False,False,False
1.8540144174189158e-08,288.15,0.0005,14400.0,stratified,0.9209147947393374,0.0519806079178178,False,False,False
1.8540144174189158e-08,288.15,0.0005,86400.0,stratified,0.9207078680319709,0.05198630374421908,False,False,False
1.8540144174189158e-08,288.15,0.0005,604800.0,stratified,0.9207078680318695,0.05198630374422143,False,True,False
1.8540144174189158e-08,288.15,0.001,60.0,homogeneous,0.9910925612566674,0.050093911976690976,False,False,False
1.8540144174189158e-08,288.15,0.001,600.0,homogeneous,0.971561461361471,0.05054280128568391,False,False,False
1.8540144174189158e-08,288.15,0.001,3600.0,stratified,0.93165816838082,0.05159210660697891,False,False,False
1.8540144174189158e-08,288.15,0.001,14400.0,stratified,0.8754797209545954,0.053189223783333545,False,False,False
1.8540144174189158e-08,288.15,0.001,86400.0,stratified,0.8477249697023893,0.05402020344929479,False,False,False
1.8540144174189158e-08,288.15,0.001,604800.0,stratified,0.8477029782559454,0.054020872314949925,False,False,False
1.8540144174189158e-08,288.15,0.002,60.0,homogeneous,0.9916475780097194,0.050049606940447876,False,False,False
1.8540144174189158e-08,288.15,0.002,600.0,homogeneous,0.9717429835185517,0.0504063106505593,False,False,False
1.8540144174189158e-08,288.15,0.002,3600.0,stratified,0.9317217255544977,0.05141094710007474,False,False,False
1.8540144174189158e-08,288.15,0.002,14400.0,stratified,0.8679841843217319,0.05322079012818881,False,False,False
1.8540144174189158e-08,288.15,0.002,86400.0,stratified,0.7416702656166646,0.05739145426156626,False,False,False
1.8540144174189158e-08,288.15,0.002,604800.0,stratified,0.7186003988765606,0.05823300624238827,False,False,False
1.8540144174189158e-08,288.15,0.01,60.0,homogeneous,0.9966230498954577,0.05000993455092233,False,False,False
1.8540144174189158e-08,288.15,0.01,600.0,homogeneous,0.9768117967767685,0.05009934313066707,False,False,False
1.8540144174189158e-08,288.15,0.01,3600.0,stratified,0.9339670813609624,0.05058504823070988,False,False,False
1.8540144174189158e-08,288.15,0.01,14400.0,stratified,0.8690303792310907,0.051981069106558545,False,False,False
1.8540144174189158e-08,288.15,0.01,86400.0,stratified,0.7071585430550529,0.057125377415652656,False,False,False
1.8540144174189158e-08,288.15,0.01,604800.0,stratified,0.40010249119661423,0.07424373223582287,False,False,False
1.8540144174189158e-08,293.15,0.0001,60.0,homogeneous,0.9838847809820335,0.050386793837924125,True,False,False
1.8540144174189158e-08,293.15,0.0001,600.0,homogeneous,0.9838847809820335,0.050386793837924125,True,False,False
1.8540144174189158e-08,293.15,0.0001,3600.0,homogeneous,0.9838847809820335,0.050386793837924125,True,False,False
1.8540144174189158e-08,293.15,0.0001,14400.0,homogeneous,0.9838847809820335,0.050386793837924125,True,False,False
1.8540144174189158e-08,293.15,0.0001,86400.0,homogeneous,0.9838847809820335,0.050386793837924125,True,False,False
1.8540144174189158e-08,293.15,0.0001,604800.0,homogeneous,0.9838847809820335,0.050386793837924125,True,False,False
